Job id            Name             User              Time Use S Queue
339474.mgmt1      test5_928_CCR_f  arit6471                 0 Q compute         
339475.mgmt1      test5_797_BS5R_  arit6471                 0 Q compute         
339476.mgmt1      test5_062_BS5R_  arit6471                 0 Q compute         
339477.mgmt1      test5_448_YR_fi  arit6471                 0 Q compute         
339478.mgmt1      test5_488_BDR_f  arit6471                 0 Q compute         
339479.mgmt1      test5_637_CCR_f  arit6471                 0 Q compute         
339480.mgmt1      test5_389_YR_fi  arit6471                 0 Q compute         
339481.mgmt1      test5_371_YR_fi  arit6471                 0 Q compute         
339482.mgmt1      test5_142_CCR_f  arit6471                 0 Q compute         
339483.mgmt1      test5_735_BS5R_  arit6471                 0 Q compute         
339484.mgmt1      test5_875_BDR_f  arit6471                 0 Q compute         
339485.mgmt1      test5_448_BS5R_  arit6471                 0 Q compute         
339486.mgmt1      test5_735_YR_fi  arit6471                 0 Q compute         
339487.mgmt1      test5_551_BS5R_  arit6471                 0 Q compute         
339488.mgmt1      test5_605_YR_fi  arit6471                 0 Q compute         
339489.mgmt1      test5_349_BS5R_  arit6471                 0 Q compute         
339490.mgmt1      test5_451_BS5R_  arit6471                 0 Q compute         
339491.mgmt1      test5_210_BS5R_  arit6471                 0 Q compute         
339492.mgmt1      test5_390_CCR_f  arit6471                 0 Q compute         
339493.mgmt1      test5_355_BDR_f  arit6471                 0 Q compute         
339494.mgmt1      test5_706_CCR_f  arit6471                 0 Q compute         
339495.mgmt1      test5_065_BS5R_  arit6471                 0 Q compute         
339496.mgmt1      test5_141_CCR_f  arit6471                 0 Q compute         
339497.mgmt1      test5_508_YR_fi  arit6471                 0 Q compute         
339498.mgmt1      test5_422_CCR_f  arit6471                 0 Q compute         
339499.mgmt1      test5_919_BDR_f  arit6471                 0 Q compute         
339500.mgmt1      test5_995_CCR_f  arit6471                 0 Q compute         
339501.mgmt1      test5_388_BDR_f  arit6471                 0 Q compute         
339502.mgmt1      test5_651_BS5R_  arit6471                 0 Q compute         
339503.mgmt1      test5_445_BS5R_  arit6471                 0 Q compute         
339504.mgmt1      test5_110_CCR_f  arit6471                 0 Q compute         
339505.mgmt1      test5_602_YR_fi  arit6471                 0 Q compute         
339506.mgmt1      test5_512_BDR_f  arit6471                 0 Q compute         
339507.mgmt1      test5_474_BS5R_  arit6471                 0 Q compute         
339508.mgmt1      test5_424_BDR_f  arit6471                 0 Q compute         
339509.mgmt1      test5_986_BS5R_  arit6471                 0 Q compute         
339510.mgmt1      test5_167_BS5R_  arit6471                 0 Q compute         
339511.mgmt1      test5_837_BDR_f  arit6471                 0 Q compute         
339512.mgmt1      test5_497_CCR_f  arit6471                 0 Q compute         
339513.mgmt1      test5_651_YR_fi  arit6471                 0 Q compute         
339514.mgmt1      test5_318_YR_fi  arit6471                 0 Q compute         
339515.mgmt1      test5_219_CCR_f  arit6471                 0 Q compute         
339516.mgmt1      test5_311_BS5R_  arit6471                 0 Q compute         
339517.mgmt1      test5_865_BS5R_  arit6471                 0 Q compute         
339518.mgmt1      test5_881_CCR_f  arit6471                 0 Q compute         
339519.mgmt1      test5_313_CCR_f  arit6471                 0 Q compute         
339520.mgmt1      test5_571_YR_fi  arit6471                 0 Q compute         
339521.mgmt1      test5_468_CCR_f  arit6471                 0 Q compute         
339522.mgmt1      test5_640_BDR_f  arit6471                 0 Q compute         
339523.mgmt1      test5_371_CCR_f  arit6471                 0 Q compute         
339524.mgmt1      test5_812_BDR_f  arit6471                 0 Q compute         
339525.mgmt1      test5_110_BDR_f  arit6471                 0 Q compute         
339526.mgmt1      test5_209_BS5R_  arit6471                 0 Q compute         
339527.mgmt1      test5_566_BDR_f  arit6471                 0 Q compute         
339528.mgmt1      test5_512_YR_fi  arit6471                 0 Q compute         
339529.mgmt1      test5_651_CCR_f  arit6471                 0 Q compute         
339530.mgmt1      test5_303_CCR_f  arit6471                 0 Q compute         
339531.mgmt1      test5_566_CCR_f  arit6471                 0 Q compute         
339532.mgmt1      test5_242_CCR_f  arit6471                 0 Q compute         
339533.mgmt1      test5_167_BDR_f  arit6471                 0 Q compute         
339534.mgmt1      test5_600_BS5R_  arit6471                 0 Q compute         
339535.mgmt1      test5_864_BDR_f  arit6471                 0 Q compute         
339536.mgmt1      test5_812_YR_fi  arit6471                 0 Q compute         
339537.mgmt1      test5_600_BDR_f  arit6471                 0 Q compute         
339538.mgmt1      test5_950_BDR_f  arit6471                 0 Q compute         
339539.mgmt1      test5_210_YR_fi  arit6471                 0 Q compute         
339540.mgmt1      test5_938_CCR_f  arit6471                 0 Q compute         
339541.mgmt1      test5_242_BDR_f  arit6471                 0 Q compute         
339542.mgmt1      test5_482_YR_fi  arit6471                 0 Q compute         
339543.mgmt1      test5_508_CCR_f  arit6471                 0 Q compute         
339544.mgmt1      test5_007_YR_fi  arit6471                 0 Q compute         
339545.mgmt1      test5_892_BS5R_  arit6471                 0 Q compute         
339546.mgmt1      test5_637_BS5R_  arit6471                 0 Q compute         
339547.mgmt1      test5_722_YR_fi  arit6471                 0 Q compute         
339548.mgmt1      test5_928_BS5R_  arit6471                 0 Q compute         
339549.mgmt1      test5_086_BS5R_  arit6471                 0 Q compute         
339550.mgmt1      test5_422_BS5R_  arit6471                 0 Q compute         
339551.mgmt1      test5_068_YR_fi  arit6471                 0 Q compute         
339552.mgmt1      test5_548_CCR_f  arit6471                 0 Q compute         
339553.mgmt1      test5_816_CCR_f  arit6471                 0 Q compute         
339554.mgmt1      test5_629_BDR_f  arit6471                 0 Q compute         
339555.mgmt1      test5_792_BDR_f  arit6471                 0 Q compute         
339556.mgmt1      test5_299_BDR_f  arit6471                 0 Q compute         
339557.mgmt1      test5_798_BS5R_  arit6471                 0 Q compute         
339558.mgmt1      test5_538_CCR_f  arit6471                 0 Q compute         
339559.mgmt1      test5_872_YR_fi  arit6471                 0 Q compute         
339560.mgmt1      test5_379_CCR_f  arit6471                 0 Q compute         
339561.mgmt1      test5_606_BDR_f  arit6471                 0 Q compute         
339562.mgmt1      test5_251_CCR_f  arit6471                 0 Q compute         
339563.mgmt1      test5_534_YR_fi  arit6471                 0 Q compute         
339564.mgmt1      test5_450_BDR_f  arit6471                 0 Q compute         
339565.mgmt1      test5_185_CCR_f  arit6471                 0 Q compute         
339566.mgmt1      test5_185_BDR_f  arit6471                 0 Q compute         
339567.mgmt1      test5_974_YR_fi  arit6471                 0 Q compute         
339568.mgmt1      test5_693_CCR_f  arit6471                 0 Q compute         
339569.mgmt1      test5_286_BS5R_  arit6471                 0 Q compute         
339570.mgmt1      test5_329_BDR_f  arit6471                 0 Q compute         
339571.mgmt1      test5_027_CCR_f  arit6471                 0 Q compute         
339572.mgmt1      test5_596_CCR_f  arit6471                 0 Q compute         
339573.mgmt1      test5_372_BDR_f  arit6471                 0 Q compute         
339574.mgmt1      test5_613_BS5R_  arit6471                 0 Q compute         
339575.mgmt1      test5_413_BDR_f  arit6471                 0 Q compute         
339576.mgmt1      test5_320_BDR_f  arit6471                 0 Q compute         
339577.mgmt1      test5_693_BDR_f  arit6471                 0 Q compute         
339578.mgmt1      test5_778_YR_fi  arit6471                 0 Q compute         
339579.mgmt1      test5_518_CCR_f  arit6471                 0 Q compute         
339580.mgmt1      test5_342_CCR_f  arit6471                 0 Q compute         
339581.mgmt1      test5_772_CCR_f  arit6471                 0 Q compute         
339582.mgmt1      test5_582_BDR_f  arit6471                 0 Q compute         
339583.mgmt1      test5_320_YR_fi  arit6471                 0 Q compute         
339584.mgmt1      test5_450_CCR_f  arit6471                 0 Q compute         
339585.mgmt1      test5_227_BS5R_  arit6471                 0 Q compute         
339586.mgmt1      test5_690_BS5R_  arit6471                 0 Q compute         
339587.mgmt1      test5_544_YR_fi  arit6471                 0 Q compute         
339588.mgmt1      test5_639_BS5R_  arit6471                 0 Q compute         
339589.mgmt1      test5_664_YR_fi  arit6471                 0 Q compute         
339590.mgmt1      test5_595_BDR_f  arit6471                 0 Q compute         
339591.mgmt1      test5_794_BS5R_  arit6471                 0 Q compute         
339592.mgmt1      test5_688_BS5R_  arit6471                 0 Q compute         
339593.mgmt1      test5_379_YR_fi  arit6471                 0 Q compute         
339594.mgmt1      test5_953_YR_fi  arit6471                 0 Q compute         
339595.mgmt1      test5_413_CCR_f  arit6471                 0 Q compute         
339596.mgmt1      test5_027_BS5R_  arit6471                 0 Q compute         
339597.mgmt1      test5_147_CCR_f  arit6471                 0 Q compute         
339598.mgmt1      test5_498_YR_fi  arit6471                 0 Q compute         
339599.mgmt1      test5_582_BS5R_  arit6471                 0 Q compute         
339600.mgmt1      test5_538_YR_fi  arit6471                 0 Q compute         
339601.mgmt1      test5_336_YR_fi  arit6471                 0 Q compute         
339602.mgmt1      test5_276_BS5R_  arit6471                 0 Q compute         
339603.mgmt1      test5_974_BS5R_  arit6471                 0 Q compute         
339604.mgmt1      test5_713_YR_fi  arit6471                 0 Q compute         
339605.mgmt1      test5_342_YR_fi  arit6471                 0 Q compute         
339606.mgmt1      test5_983_BDR_f  arit6471                 0 Q compute         
339607.mgmt1      test5_518_BS5R_  arit6471                 0 Q compute         
339608.mgmt1      test5_329_YR_fi  arit6471                 0 Q compute         
339609.mgmt1      test5_641_CCR_f  arit6471                 0 Q compute         
339610.mgmt1      test5_286_CCR_f  arit6471                 0 Q compute         
339611.mgmt1      test5_639_BDR_f  arit6471                 0 Q compute         
339612.mgmt1      test5_199_YR_fi  arit6471                 0 Q compute         
339613.mgmt1      test5_639_YR_fi  arit6471                 0 Q compute         
339614.mgmt1      test5_107_CCR_f  arit6471                 0 Q compute         
339615.mgmt1      test5_669_BDR_f  arit6471                 0 Q compute         
339616.mgmt1      test5_014_YR_fi  arit6471                 0 Q compute         
